sample_id,image_name,engagement,behavior,short_text,detailed_text,attention_score,engagement_score,keywords,text_length
37ef6bb1-98b2-4cc9-8ffa-1ae8079c28ec,0147.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.48,0.36,"learning, focus",3
ce537eca-def9-4279-986a-375742bc35a3,0275.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.52,0.55,"focus, attention",3
14aecfff-1721-4edd-bd31-6b9c0fe2f4d0,0483.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.93,0.47,"attention, fatigue",3
7ce185ae-9e49-46c4-b077-ff7bb97a2643,0451.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.54,0.84,"attention, learning",3
368bb94a-549b-4f9c-9c1b-1bfd4b361c97,0091.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.88,0.67,"attention, fatigue",2
84491c37-eb28-4f1f-b9d6-61ea736b99d3,0360.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.71,0.72,"learning, focus",3
af91af26-49b5-44e1-8dc7-2db8f0519576,0366.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.79,0.56,"focus, attention",3
3d226daf-af6a-496a-82a0-330db4ee6849,0085.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.65,0.96,"focus, learning",3
6b473b35-7a5f-4bf8-a73c-2148a4e9e25e,0094.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.79,0.68,"attention, fatigue",3
5a13a9bf-9a8a-4e78-9e52-ac57b4c49406,0204.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.97,0.61,"attention, fatigue",3
3dd66c27-5aa2-4a33-a8a3-3060fdb7279a,0057.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.59,0.62,"attention, fatigue",3
6c498ae8-9b7e-41fd-b6d2-65f4cd9596a0,0080.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.92,0.89,"learning, fatigue",3
6d6f0706-5c82-49fa-b127-1dd93f42e8e8,0159.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.67,0.45,"learning, attention",3
8345c30a-5338-4f55-b52d-2e21cc4a1441,0193.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.75,0.5,"fatigue, attention",3
5a074acd-49e6-4e9d-98eb-8e025a44cc5c,0325.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.5,0.52,"focus, attention",3
c380c3ca-51e3-4d8b-8fe0-be193ca4b89c,0462.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.62,0.34,"focus, learning",2
3ebc9d4a-ecfd-44e6-8450-f3581adc9b6b,0217.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.51,0.82,"learning, fatigue",3
5fd8367e-3e2c-4adf-90b7-cab45f3c5b96,0237.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.82,0.81,"fatigue, attention",3
82c6ff13-616b-48ee-a63d-47e9d37eb3dd,0397.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.74,0.78,"focus, learning",2
3910dc69-7bbe-4255-9c24-96d7363e19b0,0443.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.79,0.74,"focus, fatigue",3
db9f4616-cf7f-4cf8-8ec2-9390d5955159,0354.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.95,0.73,"focus, fatigue",3
a97a4240-615e-4f52-8e58-16355eb2f236,0235.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.34,0.53,"attention, focus",2
9c4daa5e-9d3a-4a36-b57a-744674676397,0202.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.46,0.74,"focus, fatigue",2
9999094f-f4cd-4c1e-ac40-025587273fbc,0069.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.89,0.7,"attention, learning",3
b882cd5f-7216-4ff1-8844-adf7142e6227,0020.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.84,0.33,"learning, attention",2
1c41964b-7df7-49c2-b0cc-c5dac8932355,0184.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.86,0.43,"learning, fatigue",2
6eca2858-ca75-440a-a4e5-61542d13d9b3,0236.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.97,0.32,"focus, learning",3
ce537eca-def9-4279-986a-375742bc35a3,0275.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.52,0.55,"focus, attention",3
8c9e090a-a9e3-4547-bbc0-3b1c781ea220,0287.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.38,0.9,"fatigue, focus",3
f8448cde-94d5-44f8-afeb-fb3bf0e8468d,0081.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.44,0.41,"focus, attention",2
5600cbfb-9406-49f5-83d0-2ef0e6ca79da,0336.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.69,0.95,"attention, fatigue",3
0b733527-2ebb-45d6-9bf1-bf1ffbf53717,0397.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.61,0.7,"learning, focus",3
832bb6a5-b8bb-4fea-ae1e-f7574e6aacd6,0033.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.38,0.62,"learning, fatigue",3
03dff9ab-f045-4b0f-bddb-aa22648f8855,0380.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.99,0.86,"attention, fatigue",3
eb5f6ff6-c9d9-484f-a02c-fac57b4992b0,0136.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.41,0.6,"learning, focus",3
56409943-a747-4674-a00d-25f1b411c40c,0216.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.48,0.34,"attention, fatigue",3
2e46521c-5849-48c0-9193-a905f065ad42,0072.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.37,0.44,"learning, fatigue",3
507a39c5-e80f-45e2-8751-b45c82ac8592,0014.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.33,0.93,"fatigue, focus",3
c5c7bce1-411c-40aa-9c8d-297f602027ac,0186.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.56,0.6,"attention, learning",3
3583b1f0-a27c-4b44-be6a-1116d56468ed,0007.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.45,0.7,"fatigue, learning",3
004a2d94-99df-4484-a525-4a1b44fbb946,0352.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.36,0.77,"focus, fatigue",2
758a29f3-516f-45c1-b6a4-3dbd07dda049,0273.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.47,0.39,"attention, learning",3
29268def-ddf1-415e-939e-96262e6eb3dc,0277.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.44,0.67,"focus, fatigue",2
a442f4e3-0578-4a51-b539-be94ca595d35,0102.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.47,0.93,"focus, fatigue",3
34e849d7-5fa5-4c93-b3db-7bfd9f05dbf8,0037.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.93,0.47,"focus, fatigue",2
3c7dd928-d29d-4bbd-b659-edb010ae9188,0082.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.71,0.35,"learning, fatigue",2
3a82f272-beee-4bc5-96bf-660b14b1c633,0139.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.9,0.47,"fatigue, focus",3
40926df9-b2b7-4d52-b012-47fbe7c8c915,0170.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.36,0.67,"attention, fatigue",3
04bd259e-c3f7-47f6-80ae-aeef9c27db1a,0073.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.44,0.44,"fatigue, attention",2
05d5db5c-6d92-4066-a930-33887e050706,0131.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.93,0.53,"attention, fatigue",3
5eeb6180-494a-49b1-83f2-a688c8214de9,0159.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.37,0.97,"fatigue, learning",3
4ffa13f9-9012-4ede-af00-3ffa4af58ab8,0457.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.77,0.32,"learning, attention",3
2a1fb344-f392-40cc-ba18-6b4703fd0349,0169.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.88,0.65,"focus, attention",3
b130f0a2-99a5-4436-bed8-72a8db1a872f,0264.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.7,1.0,"attention, fatigue",3
de787506-d6b6-4aa0-a434-e60ad693a15a,0248.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.38,0.98,"fatigue, attention",2
37b7268c-57a7-49e6-b61b-2142e8f71cbf,0071.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.75,0.91,"focus, fatigue",2
e8b270a5-d9e7-4385-b390-014e460c599a,0267.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.82,0.95,"fatigue, learning",3
a265aba8-0eda-4863-a785-354f9e01df7d,0356.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.34,0.85,"learning, attention",3
8ae9a029-5c37-4b0f-a545-5698e7e632f7,0174.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.76,0.45,"focus, learning",2
5465e78d-583d-4a14-9c64-217560fc829f,0126.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.8,0.71,"fatigue, attention",3
c1aeab22-2a68-468f-8ab1-c2f7c3e4dd00,0087.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.49,0.43,"attention, focus",2
8475c899-8180-4ecf-a7a8-10b74b96b62c,0468.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.81,0.9,"focus, fatigue",2
b8490844-33e6-4d35-a0e5-f4e4ef77f1c6,0175.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.46,0.4,"fatigue, focus",3
2a79618d-0748-4a27-9f6a-936228db3b97,0256.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.45,0.76,"learning, fatigue",3
002f9eef-bf73-45e7-a22e-17701346c32c,0208.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.87,0.62,"fatigue, learning",3
b981167b-d5d0-4749-99e5-09861a132a8e,0248.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.51,0.62,"focus, learning",2
3d3c31d3-dfc3-4c60-8ddd-13e1ecec3469,0144.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.95,0.43,"focus, learning",2
100bc4b6-5057-43f6-8513-ba663f3097a4,0453.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.84,0.61,"focus, attention",3
0c033140-11ac-4bce-bf36-1d375e6ab3c9,0211.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.66,0.83,"fatigue, attention",3
717277fa-6546-4372-aca6-2784c1d92810,0353.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.32,0.48,"learning, fatigue",2
cf1dd7ea-a11b-41ef-8d68-5f62215d62b4,0289.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.54,0.77,"focus, learning",3
de9af544-095b-4c1e-ab6e-b5dd59942400,0298.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.81,0.46,"attention, fatigue",3
c04b6f7b-f914-4ad1-a2f1-01957554b185,0382.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.52,0.34,"attention, focus",3
aaa137f7-32dc-4b26-8c82-899e6d15a770,0379.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.48,0.58,"fatigue, attention",2
159e5d7f-259d-4d54-a380-7e463355814a,0235.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.45,0.3,"learning, fatigue",3
a442f4e3-0578-4a51-b539-be94ca595d35,0102.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.47,0.93,"focus, fatigue",3
ebfa2150-063a-448c-84be-5bedb94e03b1,0244.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.72,0.79,"learning, focus",3
02d4a767-b05a-4ee5-b230-f1d913c90814,0429.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.89,0.6,"fatigue, learning",3
6c498ae8-9b7e-41fd-b6d2-65f4cd9596a0,0080.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.92,0.89,"learning, fatigue",3
b1c0f3ca-1ff7-419c-be46-c25263678912,0365.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.37,0.34,"learning, fatigue",3
7c3b0823-b4ef-45bf-89a9-b7019d4a2562,0090.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.96,0.68,"learning, attention",3
159e5d7f-259d-4d54-a380-7e463355814a,0235.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.45,0.3,"learning, fatigue",3
9aeabe40-a83a-4ae7-9cb2-7287354a4fba,0159.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.34,0.82,"fatigue, learning",2
477807c8-b9df-40e3-a480-bebdd12b1982,0239.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.63,0.89,"learning, fatigue",2
758a29f3-516f-45c1-b6a4-3dbd07dda049,0273.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.47,0.39,"attention, learning",3
b0f31bbf-5a45-42a2-b7cb-3a01d4a1887d,0097.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.84,0.54,"learning, attention",3
963c0999-e047-456e-8e63-252d50ffd657,0263.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.78,0.64,"attention, focus",3
1958644b-7523-4485-9306-3c4bf036cf81,0003.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.97,0.36,"fatigue, focus",2
67919cd9-dcd2-48d8-b6c1-0396a18e4f47,0214.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.61,0.9,"focus, fatigue",2
5ec24466-c731-4a94-8cd8-a2b968006e46,0244.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.64,0.71,"attention, learning",2
b37b2022-a195-42fc-aac2-5adbaa9331e8,0079.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.54,0.86,"attention, fatigue",3
1becd10a-b1d6-4db8-9ae2-24b0581b4525,0432.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.36,0.92,"fatigue, learning",3
67919cd9-dcd2-48d8-b6c1-0396a18e4f47,0214.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.61,0.9,"focus, fatigue",2
711e6394-fe6f-404b-aebd-a4e7195f28eb,0327.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.55,0.35,"learning, attention",3
c380c3ca-51e3-4d8b-8fe0-be193ca4b89c,0462.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.62,0.34,"focus, learning",2
9b5d8717-e12a-49fb-84ce-d9ff6c9343de,0252.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.76,0.84,"attention, learning",2
f01e8ef1-e4cd-4c0d-ba27-694d0fa975b6,0285.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.79,0.89,"learning, focus",2
5129202c-2f3a-48ae-8dad-4b9bb086501b,0348.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.97,0.67,"learning, attention",3
bc3d492d-e483-4418-be5c-1fbf5537a337,0085.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.58,0.74,"focus, learning",3
ad14dfd1-58ca-403c-8da6-c84e0480d714,0360.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.47,0.39,"fatigue, learning",3
f339e20c-c9c2-4f7e-a2d4-244f4ecdb34c,0280.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.43,0.47,"learning, attention",3
7bc4ee1d-2203-4f8f-b887-fd240a80e022,0195.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.47,0.94,"attention, learning",3
7804aa14-416b-4ca8-9a7c-651b0617d28e,0118.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.55,0.89,"focus, learning",3
76e3576b-e7b5-4cde-a17e-4b8e4eb395e0,0261.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,1.0,0.33,"learning, attention",2
fe57bd0c-57ea-4059-804f-a38236600f3f,0333.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.82,0.65,"focus, learning",3
a2665204-de3d-4423-b3bf-dd74a3ecc958,0139.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.35,0.79,"learning, focus",2
99ef12b2-025b-4d16-bba2-0f5bd23a056f,0234.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.74,0.5,"learning, fatigue",2
18a6114c-be7a-443e-bcdd-d5b1a1e9f008,0012.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.97,0.71,"focus, learning",2
c0043ead-a52b-49c6-98d8-9bd86df70f9f,0472.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.61,0.64,"attention, learning",2
d44a0494-bf48-4f0a-a0b8-32459ce60b5b,0181.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.69,0.36,"attention, fatigue",3
788c86a5-d72f-4dca-a853-5d107b5ad722,0395.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.85,0.72,"attention, learning",3
c55b50a4-d7e5-4386-9e52-59b7e699eb99,0173.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.86,0.49,"focus, attention",3
b8099b78-930b-4caf-9adb-b6bf03956574,0341.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.72,0.9,"fatigue, attention",3
87f7fa6b-5cbe-4eb3-ae97-a5dfccf590b2,0367.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.49,0.58,"learning, fatigue",3
1e28ec13-7040-441c-bd69-89f84d0bcf19,0198.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.84,0.86,"focus, learning",3
477807c8-b9df-40e3-a480-bebdd12b1982,0239.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.63,0.89,"learning, fatigue",2
c6e1f4f0-9826-44ab-8f3b-377d1796d1e6,0363.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.92,0.44,"learning, fatigue",2
f8120a3b-ed07-49bd-8cfb-179262028c09,0442.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.95,0.84,"focus, attention",2
c86c80e7-ae6f-48bd-806a-d54087db4073,0101.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.73,0.58,"fatigue, focus",2
7b7d2a94-feaa-4810-9b4b-8887daf2bbb4,0313.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.6,0.83,"learning, fatigue",3
f0d55cc5-be94-4953-a8f7-482e35f4a321,0336.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.45,0.98,"learning, fatigue",3
d463dfe7-431a-48da-8c32-1a0440ae0270,0312.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.52,0.65,"learning, attention",3
5a07f379-029d-4cb2-9c6b-68433facb7ce,0099.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.77,0.68,"learning, attention",2
263aaec0-1549-4a7c-8f38-cd0caeeb6d5c,0128.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.55,0.71,"focus, learning",3
3a0e35b7-f6ab-4419-a766-285207ed5ddc,0068.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.98,0.73,"focus, learning",3
a533cc0a-1856-4c1e-b2da-543e60b4919c,0077.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.93,0.43,"focus, learning",3
e146746b-9ca2-4cc1-ba7b-0acfc6ba5419,0339.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.97,0.59,"attention, fatigue",3
aecd3574-cb66-40b5-8bee-0223b1914016,0122.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.48,0.5,"fatigue, attention",3
ddfa998f-0a66-423d-9f2e-89aa1aab3e26,0168.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.94,0.71,"learning, focus",2
f01e8ef1-e4cd-4c0d-ba27-694d0fa975b6,0285.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.79,0.89,"learning, focus",2
143a76c2-5895-4834-9060-47cdd8481bc5,0325.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.36,0.8,"learning, fatigue",3
eb1e074d-cb40-45fb-8b4b-1a8f2bfd83d1,0350.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.69,0.66,"learning, focus",3
ab51cb23-1cf4-4c42-9b72-29ceba4c8929,0116.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.4,0.31,"focus, attention",3
ee810739-d4dc-468e-b08b-e63437eaab0e,0208.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.54,0.44,"learning, fatigue",3
4c266439-59f6-4fac-94a7-7fad59eb93a5,0036.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.92,0.85,"attention, learning",3
a066c44e-5a68-48cb-914d-d4ce63dba024,0431.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.56,0.33,"attention, fatigue",3
71d9ba74-974d-4b19-bf36-f72ebdd9558a,0247.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.73,0.82,"attention, learning",3
aecd3574-cb66-40b5-8bee-0223b1914016,0122.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.48,0.5,"fatigue, attention",3
87f7fa6b-5cbe-4eb3-ae97-a5dfccf590b2,0367.jpg,Not Engaged,Bored,Lack of interest,Lack of interest during learning session,0.49,0.58,"learning, fatigue",3
fe9f11e2-11eb-46ff-b197-b0f5be4c6563,0202.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.76,0.62,"fatigue, focus",2
0d045e8a-0415-40dc-b47b-84b18d1597db,0086.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.72,0.74,"attention, fatigue",3
abd56b21-1a3d-438a-befc-8b6f6f581b82,0291.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.85,0.76,"focus, fatigue",3
b92b6bff-b950-4b7a-919c-deab91c0d358,0453.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.74,0.32,"focus, fatigue",2
656cfb33-9354-4c98-8537-100bc5d62340,0461.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.46,0.83,"learning, attention",2
5e60a4a1-6760-4e1a-9d71-e438d3a7568e,0096.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.59,0.44,"focus, learning",3
370fe35b-b579-456e-a7ba-f117b4b0a867,0353.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.76,0.86,"attention, learning",2
d9e01de6-f449-46b8-8380-9597ede21ddb,0346.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.55,0.65,"focus, learning",3
d503663f-3e16-4021-b305-c4547f357f9c,0406.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.78,0.41,"learning, fatigue",3
8ae9a029-5c37-4b0f-a545-5698e7e632f7,0174.jpg,Not Engaged,Looking Away,Student distracted,Student distracted during learning session,0.76,0.45,"focus, learning",2
532333e7-c2f9-419a-95a9-1c1d7a14ad8a,0178.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.97,0.72,"focus, attention",3
8e0ca11f-ec60-4fad-b3b9-cb8478ba5043,0219.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.35,0.52,"focus, attention",3
2fc6cc7b-6b46-4c22-9017-9cd3a903b030,0363.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.9,0.85,"focus, attention",2
a1848096-991d-4d06-835f-7f5b184b7118,0066.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.89,0.43,"fatigue, attention",2
d3472a9c-a27b-4c51-bc59-fda1b596ca52,0368.jpg,Not Engaged,Drowsy,Drowsy behavior,Drowsy behavior during learning session,0.36,0.46,"fatigue, attention",2
1da6a194-9f01-4eda-9887-583a5445c7ee,0215.jpg,Not Engaged,Bored,Student is bored,Student is bored during learning session,0.51,0.37,"fatigue, attention",3
a38118d0-b44e-4dab-9939-c6e33f706cff,0353.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.78,0.56,"attention, fatigue",3
e810c233-e0af-43bd-aae1-08281b3afe07,0206.jpg,Engaged,Frustrated,Signs of frustration,Signs of frustration during learning session,0.5,0.65,"learning, fatigue",3
5ff2db5f-666f-41ac-a419-e5bbff0f68b0,0328.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.97,0.78,"fatigue, learning",3
5536047b-f038-4557-9d04-3edea8071f97,0057.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.73,0.6,"focus, fatigue",3
8704f99b-d7f9-42a3-a026-8b4509e39aa0,0067.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.55,0.46,"learning, attention",2
6ee27a45-7f45-4365-8e94-741f70196ec6,0299.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.89,0.38,"learning, focus",3
65b7dc02-01c5-4889-be4c-01bf63dfcf7e,0214.jpg,Not Engaged,Drowsy,Student is sleepy,Student is sleepy during learning session,0.91,0.53,"focus, attention",3
320ee96b-c2ca-491c-a445-4f418bfd5420,0140.jpg,Engaged,Frustrated,Student is frustrated,Student is frustrated during learning session,0.85,0.42,"focus, learning",3
416f94da-b417-4cdb-b0c8-aa76e25ce6c8,0251.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.35,0.79,"attention, learning",3
99ef12b2-025b-4d16-bba2-0f5bd23a056f,0234.jpg,Not Engaged,Looking Away,Looking away,Looking away during learning session,0.74,0.5,"learning, fatigue",2
bf67af9e-5baf-4e83-a82b-9b7eca2878f3,0217.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.96,0.87,"attention, learning",3
a9daffa8-8273-4b77-813c-2b071095594c,0216.jpg,Engaged,Confused,Learner shows confusion,Learner shows confusion during learning session,0.7,0.72,"fatigue, learning",3
f8120a3b-ed07-49bd-8cfb-179262028c09,0442.jpg,Engaged,Focused,Strong attention,Strong attention during learning session,0.95,0.84,"focus, attention",2
b408f27d-3e67-4b1b-bfdb-75ce2b80af6a,0161.jpg,Engaged,Focused,Highly focused student,Highly focused student during learning session,0.8,0.32,"attention, focus",3
646afd54-5580-4a92-8401-ad3112237a8e,0071.jpg,Engaged,Confused,Student appears confused,Student appears confused during learning session,0.63,0.79,"learning, focus",3
