sample_id,image_name,engagement,behavior,age,gender,device,attention_score,session_duration
915e2012-db7c-4419-9a98-58b156ef3c52,0294.jpg,Engaged,Focused,23,Female,Tablet,0.41,43
381f70c1-632d-46b0-9134-9c0505c4b6a8,0283.jpg,Not Engaged,Bored,24,Female,Tablet,0.83,68
aad3ca6a-38f0-45a0-a6cb-753b177fbcd2,0413.jpg,Engaged,Frustrated,18,Female,Laptop,0.5,110
8796da15-36fe-474d-b331-952bc869ad13,0051.jpg,Engaged,Frustrated,18,Female,Mobile,0.64,115
3ad134c8-7fd2-41a4-91d2-1127f44c6df2,0109.jpg,Engaged,Frustrated,20,Female,Mobile,0.68,53
38b03620-c079-4929-aa39-edf408275be0,0462.jpg,Not Engaged,Bored,19,Female,Laptop,0.32,111
c61ee9a5-e180-4bde-a9d0-be45f5748a57,0464.jpg,Engaged,Focused,18,Male,Laptop,0.44,48
ddb3adff-92d2-4a0b-a1f4-8af3bafb97bc,0093.jpg,Engaged,Frustrated,23,Female,Laptop,0.69,39
7e437350-475c-4e2a-857d-a9dfde7f574a,0334.jpg,Engaged,Confused,25,Male,Laptop,0.57,105
f515642c-feaf-45e1-bfab-48221adf36ed,0466.jpg,Engaged,Focused,21,Female,Mobile,0.74,20
50e4d711-1900-4177-8fd4-d5865431b17a,0436.jpg,Not Engaged,Looking Away,22,Male,Tablet,0.64,23
5135708d-c7cc-4268-8978-996a36a8cfdd,0135.jpg,Engaged,Frustrated,21,Male,Mobile,0.67,108
200b77e2-8df4-4755-88c1-a50bba426fb0,0238.jpg,Engaged,Focused,19,Male,Tablet,0.65,108
6ddcb487-c08d-4957-87b2-a8ffa91e9b2a,0426.jpg,Engaged,Focused,19,Female,Mobile,0.45,42
2798e452-20cd-4c7e-9525-23fe2e577789,0072.jpg,Engaged,Confused,23,Male,Tablet,0.31,102
4ffa13f9-9012-4ede-af00-3ffa4af58ab8,0457.jpg,Engaged,Focused,18,Male,Mobile,0.32,82
df546698-7f1a-4022-bb1b-0292f80f7ee2,0275.jpg,Not Engaged,Looking Away,18,Male,Tablet,0.49,120
52f40a3f-4f1b-483d-bfa9-30b47a9208ce,0345.jpg,Engaged,Frustrated,22,Female,Tablet,0.4,46
9f62fe31-76b9-4d20-879f-57376dc91c76,0018.jpg,Not Engaged,Looking Away,24,Male,Mobile,0.46,104
a97a4240-615e-4f52-8e58-16355eb2f236,0235.jpg,Not Engaged,Drowsy,20,Female,Tablet,0.49,69
c2b0b61a-ec1e-4946-a48c-11e55122fc8c,0418.jpg,Not Engaged,Bored,18,Female,Mobile,0.72,11
abc4059c-5528-4b7a-b107-9927e793b93c,0034.jpg,Not Engaged,Looking Away,24,Male,Tablet,0.61,21
0d55be69-9cf8-4211-a823-cd6943226487,0291.jpg,Engaged,Focused,19,Female,Mobile,0.58,81
298d2f4e-1183-4d89-a047-73a7078495a8,0347.jpg,Not Engaged,Looking Away,21,Male,Laptop,0.65,90
1c9c5987-264d-471c-a562-57886fd4bfac,0414.jpg,Engaged,Frustrated,23,Male,Mobile,0.48,102
56929788-f964-4c9f-b028-6f4a6ebfca9f,0033.jpg,Not Engaged,Bored,20,Male,Mobile,0.82,107
048f789c-3177-402d-9126-885957660179,0296.jpg,Engaged,Frustrated,18,Male,Laptop,0.3,70
8667633c-4546-4062-93a4-fc0a262802e0,0054.jpg,Not Engaged,Looking Away,18,Female,Tablet,0.37,65
cda0de4c-d2dd-4be4-937a-e847d44c9043,0373.jpg,Engaged,Confused,20,Male,Tablet,0.48,96
d939cd95-9314-4c0e-ab49-cdd09e2bab55,0011.jpg,Not Engaged,Looking Away,22,Female,Mobile,0.86,68
d23a53a0-65cd-4add-b4b3-3ba30d94730b,0149.jpg,Not Engaged,Drowsy,24,Male,Mobile,0.71,36
c86c80e7-ae6f-48bd-806a-d54087db4073,0101.jpg,Not Engaged,Drowsy,21,Female,Mobile,0.78,54
c8eaeafe-96bd-4c18-bb19-e23eda679f39,0277.jpg,Engaged,Frustrated,21,Female,Mobile,0.57,42
8748a4a9-dd90-4395-a814-c6d3f8570000,0049.jpg,Not Engaged,Looking Away,23,Male,Tablet,0.8,113
89eb8bb5-6f02-4073-a8d6-1cb77c4c9de3,0155.jpg,Not Engaged,Bored,22,Female,Mobile,0.6,41
0b70ced0-0084-4723-a855-05fb330d608e,0002.jpg,Engaged,Focused,21,Male,Mobile,0.6,96
8592ce1b-044f-4a38-aa7d-6e4937e2991f,0044.jpg,Engaged,Frustrated,25,Male,Tablet,0.54,107
d995230d-2870-4f13-a485-9bc84189a716,0254.jpg,Engaged,Confused,19,Male,Tablet,0.89,106
e7465edb-a3b4-45b4-972d-5616cf7aaa80,0160.jpg,Engaged,Confused,21,Female,Mobile,0.31,50
1e77aed9-6a45-4f74-b663-1b146422f01d,0032.jpg,Not Engaged,Drowsy,22,Male,Mobile,0.9,37
7f337977-24f9-40be-affd-27479e97101f,0220.jpg,Not Engaged,Drowsy,19,Female,Laptop,0.58,68
4b5a6918-9dc0-47e7-b7b8-ad4e472813d1,0370.jpg,Not Engaged,Bored,25,Female,Laptop,0.66,36
93ee5561-8afa-4389-a4cb-b40b423e87e9,0245.jpg,Engaged,Frustrated,20,Female,Tablet,0.31,22
6ee27ed6-cd3d-4bde-9a53-f18fc91a3bb4,0039.jpg,Not Engaged,Looking Away,24,Male,Tablet,0.32,17
54cae203-2aba-40e7-8d6d-4afd867e5d23,0399.jpg,Not Engaged,Drowsy,25,Male,Mobile,0.36,47
c12ec36b-9619-49f4-b906-77f63a54b602,0084.jpg,Engaged,Confused,24,Female,Mobile,0.98,101
555c0641-af95-4f0a-af56-2ab0852ef91b,0207.jpg,Not Engaged,Looking Away,20,Female,Tablet,0.79,72
47bcb4b6-f221-4d1f-b10f-b54605669a35,0375.jpg,Engaged,Frustrated,18,Male,Tablet,0.37,28
60313b4a-fc24-4d59-a547-b4a077416619,0039.jpg,Engaged,Frustrated,23,Female,Mobile,0.43,91
1050a8a5-6217-4c01-ad5e-b62432889858,0294.jpg,Not Engaged,Looking Away,25,Female,Mobile,0.79,18
99714748-d13d-474f-bf39-dd2c92f64836,0246.jpg,Engaged,Frustrated,20,Male,Mobile,1.0,66
395165a3-6e22-4993-aab7-0c4a0d60a529,0286.jpg,Engaged,Frustrated,18,Male,Laptop,0.87,49
95e6a0de-4769-422f-bca2-e371d5df761a,0337.jpg,Engaged,Focused,18,Female,Mobile,0.52,103
2798e452-20cd-4c7e-9525-23fe2e577789,0072.jpg,Engaged,Confused,23,Male,Tablet,0.31,102
8537624a-50d3-4db7-9e54-5c23a0dd5204,0213.jpg,Not Engaged,Drowsy,21,Male,Laptop,0.83,76
668fe213-19ab-4764-94b9-010f14de9baf,0085.jpg,Not Engaged,Looking Away,24,Female,Mobile,0.79,71
f9065ae2-8269-4857-9c2c-1175ddd2c87a,0203.jpg,Not Engaged,Bored,18,Female,Laptop,0.78,65
4a0f5c3f-2397-4db2-b88d-380808fb921f,0061.jpg,Engaged,Confused,21,Female,Tablet,0.87,87
4a05bbf7-f6c0-427c-972c-adfef24ba0a4,0002.jpg,Engaged,Frustrated,22,Male,Tablet,0.78,98
86093942-96b6-451c-b7bf-943aafc7cc2c,0206.jpg,Engaged,Confused,23,Male,Laptop,0.9,20
b4413af1-bc4d-42ac-bb20-e59bf5cc2d40,0319.jpg,Engaged,Focused,24,Female,Laptop,0.33,35
e971a198-62ba-47fd-a6bc-01f5a82b146c,0412.jpg,Not Engaged,Bored,21,Female,Tablet,0.93,42
1e35d09e-b8fa-46cf-8e33-f6d5387edfb7,0200.jpg,Not Engaged,Bored,24,Male,Laptop,0.68,91
c8eaeafe-96bd-4c18-bb19-e23eda679f39,0277.jpg,Engaged,Frustrated,21,Female,Mobile,0.57,42
047a3417-b8f3-4ba8-98c0-414bc137ee0a,0145.jpg,Engaged,Frustrated,24,Male,Laptop,0.53,118
1becd10a-b1d6-4db8-9ae2-24b0581b4525,0432.jpg,Engaged,Focused,22,Male,Tablet,0.59,104
56929788-f964-4c9f-b028-6f4a6ebfca9f,0033.jpg,Not Engaged,Bored,20,Male,Mobile,0.82,107
409df02d-067e-4444-a1a0-4a48e7dc3692,0326.jpg,Engaged,Frustrated,22,Male,Tablet,0.63,95
5f29a602-f808-4cd3-b7bb-089b368d03f6,0255.jpg,Engaged,Confused,19,Male,Laptop,0.78,92
2bd046db-d9ea-4248-8703-671c88fc11c1,0026.jpg,Engaged,Frustrated,20,Male,Tablet,0.37,81
28c2e483-ca59-40e8-be28-5d85e275000a,0083.jpg,Engaged,Frustrated,20,Female,Laptop,0.75,29
349496b1-b11b-43b5-8551-1a7b9d949a65,0200.jpg,Engaged,Frustrated,24,Male,Mobile,0.39,90
06836a23-49f6-4220-886a-013da2028757,0049.jpg,Engaged,Confused,22,Female,Tablet,0.36,28
1053f2d9-104b-4b3c-ab5b-9032f2fd9191,0371.jpg,Not Engaged,Looking Away,25,Male,Tablet,1.0,112
1e35d09e-b8fa-46cf-8e33-f6d5387edfb7,0200.jpg,Not Engaged,Bored,24,Male,Laptop,0.68,91
2d203033-4c96-42db-9906-5e9e7b85b472,0181.jpg,Not Engaged,Looking Away,23,Male,Laptop,0.89,19
232759a9-3255-46c2-9eb3-cd83ed0e2bda,0274.jpg,Engaged,Confused,19,Male,Tablet,0.72,109
a4b48a69-de9b-45ea-82dd-3f2870af2c36,0210.jpg,Not Engaged,Bored,22,Male,Laptop,0.7,53
2fc6cc7b-6b46-4c22-9017-9cd3a903b030,0363.jpg,Engaged,Focused,25,Male,Laptop,0.49,79
38abb8bd-ec77-4bbf-a4a4-a61816bfbf79,0104.jpg,Engaged,Frustrated,20,Male,Laptop,0.53,73
6fe62ba8-04d7-4416-a5b8-0dc11b4faccb,0149.jpg,Not Engaged,Bored,23,Female,Laptop,0.96,12
7afddd0e-689f-487b-9bad-f425f1c08583,0399.jpg,Not Engaged,Looking Away,25,Male,Laptop,0.79,103
bc24b1f4-8330-4a49-abc5-dd56a4f5f73c,0463.jpg,Engaged,Focused,24,Female,Tablet,0.94,80
e3c2640a-1e8a-4665-894b-8e99a013edb3,0146.jpg,Engaged,Focused,25,Female,Laptop,0.46,87
52f40a3f-4f1b-483d-bfa9-30b47a9208ce,0345.jpg,Engaged,Frustrated,22,Female,Tablet,0.4,46
9e9aaab0-e4a5-4ba9-9668-06dbe5ad9a46,0244.jpg,Not Engaged,Bored,22,Female,Mobile,0.57,55
2798e452-20cd-4c7e-9525-23fe2e577789,0072.jpg,Engaged,Confused,23,Male,Tablet,0.31,102
8e13df57-1812-4fd9-9e90-0143b47e3976,0342.jpg,Engaged,Focused,23,Male,Mobile,0.39,120
e33fa8f4-bd08-4655-8888-212bc4ba507a,0051.jpg,Not Engaged,Looking Away,24,Female,Tablet,0.41,22
7647b562-8f92-45d8-b9a8-463660b1cc80,0021.jpg,Engaged,Frustrated,18,Female,Mobile,0.79,16
df5a68a8-c3b5-409c-9e03-56c7b5d2ab42,0355.jpg,Engaged,Focused,18,Male,Tablet,0.45,27
ce2d72b8-1b7e-4e5c-9b43-cecabf10a285,0409.jpg,Not Engaged,Bored,23,Female,Mobile,0.37,25
b28559e3-cd42-475e-ab05-b0da85a72939,0249.jpg,Not Engaged,Drowsy,23,Male,Mobile,0.81,93
573721d0-6cd9-4075-9850-83ebb87c9897,0341.jpg,Not Engaged,Looking Away,23,Male,Tablet,0.41,33
42d787cb-fbcd-4702-b2c4-f2d641b8247c,0003.jpg,Not Engaged,Bored,20,Female,Laptop,0.57,12
445269bb-ce9d-48ba-8324-39bdea951764,0344.jpg,Not Engaged,Bored,25,Male,Tablet,0.3,67
f61ed449-00e5-4462-a23b-220491372593,0368.jpg,Not Engaged,Looking Away,22,Male,Tablet,0.87,11
d7b41429-b959-4103-85dc-2bafab415d7f,0256.jpg,Engaged,Focused,22,Male,Laptop,0.34,70
ec81cf70-0052-4752-8fee-a0a1a1468486,0390.jpg,Not Engaged,Looking Away,18,Female,Laptop,0.74,70
5a13a9bf-9a8a-4e78-9e52-ac57b4c49406,0204.jpg,Engaged,Frustrated,24,Female,Tablet,0.94,86
ecbbd507-6bf1-4b88-a251-af9e81624798,0374.jpg,Not Engaged,Bored,18,Male,Tablet,0.58,37
5137fbab-0216-4bf5-84b4-5748d6b7512d,0132.jpg,Not Engaged,Bored,22,Female,Laptop,0.36,68
f793bb1e-4f88-4fa2-adfb-214bd30d022c,0418.jpg,Engaged,Focused,21,Female,Laptop,0.72,18
df5a68a8-c3b5-409c-9e03-56c7b5d2ab42,0355.jpg,Engaged,Focused,18,Male,Tablet,0.45,27
05554274-2e0b-44ee-978c-eee082520598,0204.jpg,Not Engaged,Looking Away,18,Female,Mobile,0.62,54
3e1f30c6-e3f1-4e75-bbb8-a072ff7a968c,0402.jpg,Engaged,Confused,20,Female,Mobile,0.62,15
9de09543-ac06-4e65-ae19-fb95acab187f,0300.jpg,Engaged,Frustrated,24,Male,Tablet,0.93,117
139052a0-ca66-48eb-a7ff-55c0206b022f,0334.jpg,Not Engaged,Bored,19,Male,Mobile,0.85,23
954b4c50-7da0-4c17-bf8a-248fa5992d85,0479.jpg,Not Engaged,Bored,25,Female,Laptop,0.65,101
a442f4e3-0578-4a51-b539-be94ca595d35,0102.jpg,Engaged,Frustrated,20,Female,Mobile,0.33,115
6bcc3870-dab1-47e7-bc98-00a70de1ebc7,0332.jpg,Engaged,Frustrated,23,Male,Tablet,0.75,95
319089ef-56a2-4249-b745-9ccf3dc85cad,0266.jpg,Not Engaged,Looking Away,22,Male,Laptop,0.52,96
002f9eef-bf73-45e7-a22e-17701346c32c,0208.jpg,Engaged,Confused,18,Male,Mobile,0.61,10
de787506-d6b6-4aa0-a434-e60ad693a15a,0248.jpg,Not Engaged,Looking Away,25,Female,Tablet,0.75,85
04c9466f-4a7f-4725-9a19-7a734761c0a7,0338.jpg,Engaged,Confused,23,Male,Laptop,0.48,95
c830c7e4-50a1-4005-be61-cc6e4a128516,0014.jpg,Not Engaged,Bored,24,Female,Laptop,0.76,78
0d2012d5-d399-4d57-abfe-eea3ddafa941,0182.jpg,Engaged,Focused,25,Male,Tablet,0.7,13
c188b499-e09e-46c3-b021-dfb9f8d7e215,0272.jpg,Engaged,Confused,25,Female,Tablet,0.58,59
31f09b8b-15c6-43fb-87d8-1644b5d94408,0150.jpg,Not Engaged,Bored,24,Male,Tablet,0.4,109
ddd03402-9184-49e0-813b-e9ffad0f3795,0398.jpg,Not Engaged,Drowsy,18,Female,Mobile,0.39,111
2978867f-4bcd-409b-9238-937f456f79a1,0009.jpg,Engaged,Focused,25,Female,Laptop,0.64,23
b0bb5e84-3197-4e48-94ac-74f738f073aa,0415.jpg,Not Engaged,Looking Away,24,Female,Tablet,0.87,51
45cb6801-a972-4f6e-9fc1-b06eb44800b0,0325.jpg,Not Engaged,Drowsy,21,Female,Laptop,0.67,81
1da6a194-9f01-4eda-9887-583a5445c7ee,0215.jpg,Not Engaged,Bored,18,Female,Laptop,0.7,72
40b8bdb2-5c51-4a85-b08e-fc9cf6bcb5e1,0359.jpg,Engaged,Focused,19,Female,Mobile,0.96,26
f6057e2e-cdd2-4c30-ab86-db825dd6684f,0243.jpg,Not Engaged,Bored,22,Female,Laptop,0.6,66
03dff9ab-f045-4b0f-bddb-aa22648f8855,0380.jpg,Engaged,Frustrated,23,Female,Laptop,0.75,20
011c8641-4c3b-4f50-9807-233b01fb6439,0347.jpg,Not Engaged,Bored,25,Female,Mobile,0.84,67
0687d5f2-c38b-4903-9777-2c0d7eb28033,0304.jpg,Engaged,Confused,23,Female,Laptop,0.42,58
8e0ca11f-ec60-4fad-b3b9-cb8478ba5043,0219.jpg,Engaged,Confused,21,Male,Tablet,0.33,37
8c8c2316-a397-4795-b68c-3e34f6e56b1f,0297.jpg,Not Engaged,Bored,22,Male,Mobile,0.49,112
2a353731-5d8f-4115-ba88-21b4ee954d3f,0062.jpg,Not Engaged,Looking Away,22,Male,Tablet,0.93,93
4214fe96-6f73-4168-9cf4-072756b3c1e3,0329.jpg,Engaged,Confused,21,Male,Laptop,0.85,25
037fa73a-7ad8-4de5-843a-edce47292c3f,0332.jpg,Engaged,Confused,22,Female,Mobile,0.65,37
dc184a66-ee24-4f59-b6d8-f2c730b4594e,0021.jpg,Not Engaged,Looking Away,24,Male,Tablet,0.99,39
a583e04d-df36-4413-922b-70508c162192,0221.jpg,Not Engaged,Drowsy,20,Female,Laptop,0.48,14
6dc5a643-7c97-4299-8910-6d8a41357f0e,0295.jpg,Engaged,Confused,25,Male,Tablet,0.59,70
0953ad49-5c41-424e-8a05-13dd1d3f8874,0306.jpg,Engaged,Confused,22,Female,Tablet,0.87,119
9548d79e-5fdb-44ec-a808-8c074e5b3857,0019.jpg,Engaged,Frustrated,23,Male,Tablet,0.95,117
978c6e27-5b47-4d82-a8d1-ac51f2105579,0323.jpg,Engaged,Confused,24,Female,Tablet,0.9,44
139052a0-ca66-48eb-a7ff-55c0206b022f,0334.jpg,Not Engaged,Bored,19,Male,Mobile,0.85,23
38633946-d7ba-4942-b7bb-8b4795c4aae8,0358.jpg,Not Engaged,Looking Away,20,Male,Tablet,0.58,56
3ecd54d4-9bd6-4ae9-a595-c12a1f9a71b4,0117.jpg,Not Engaged,Bored,18,Female,Mobile,0.53,103
8d5d15e0-3527-4ce0-9a5b-4df06abfd84d,0144.jpg,Engaged,Frustrated,19,Male,Tablet,0.83,55
6e4225a4-bdf2-4b90-b042-c5d8bdc17042,0142.jpg,Not Engaged,Looking Away,20,Male,Mobile,0.99,15
0c4df80e-98e0-4a25-a5bd-6904d1a424c1,0401.jpg,Engaged,Focused,21,Male,Mobile,0.73,24
8d43e09c-1d9b-447a-b591-9cc0ffb97418,0392.jpg,Engaged,Confused,22,Female,Mobile,0.49,98
4907c0f2-d354-4a12-a9f6-204f5f3491a5,0391.jpg,Engaged,Focused,25,Female,Laptop,0.43,13
df546698-7f1a-4022-bb1b-0292f80f7ee2,0275.jpg,Not Engaged,Looking Away,18,Male,Tablet,0.49,120
fdfbaf47-181c-4ba7-a2b2-a7a0e8308b02,0461.jpg,Not Engaged,Drowsy,20,Female,Tablet,0.82,15
b5ea11ef-2f96-47c6-a538-8aecc38c77e4,0456.jpg,Not Engaged,Looking Away,21,Male,Tablet,0.99,16
319089ef-56a2-4249-b745-9ccf3dc85cad,0266.jpg,Not Engaged,Looking Away,22,Male,Laptop,0.52,96
27d2ff40-b919-4c83-bdf3-af80688826b4,0212.jpg,Not Engaged,Drowsy,20,Male,Laptop,0.88,55
5469b487-eb55-4ae6-ba17-982a59062a05,0054.jpg,Engaged,Confused,23,Female,Laptop,0.36,20
a265aba8-0eda-4863-a785-354f9e01df7d,0356.jpg,Engaged,Confused,21,Female,Laptop,0.67,60
4d1c9ca5-b6bb-4a9f-a90f-378038baabc5,0130.jpg,Not Engaged,Looking Away,25,Male,Laptop,0.37,51
2978867f-4bcd-409b-9238-937f456f79a1,0009.jpg,Engaged,Focused,25,Female,Laptop,0.64,23
68fd8c8c-f907-4886-815a-66dfa1f507c0,0304.jpg,Not Engaged,Bored,18,Female,Mobile,0.87,33
bd2cbe12-e0b2-4221-a958-c68013a02b4b,0155.jpg,Engaged,Focused,22,Female,Mobile,0.34,20
e8f5b083-6081-494c-a5a3-a8a7c6a8c7e3,0264.jpg,Engaged,Focused,25,Female,Laptop,0.85,13
f56d2671-162b-4af3-8a8f-d009988b0187,0138.jpg,Not Engaged,Looking Away,21,Male,Mobile,0.97,29
fe1190f3-66ac-40e1-94ae-332c9f8463ef,0169.jpg,Not Engaged,Drowsy,19,Male,Tablet,0.67,47
c938996b-0fb8-4e57-8d09-fb455f7bfa25,0258.jpg,Not Engaged,Looking Away,19,Female,Mobile,0.45,88
b28559e3-cd42-475e-ab05-b0da85a72939,0249.jpg,Not Engaged,Drowsy,23,Male,Mobile,0.81,93
d25176b6-f3d0-479e-9a65-4b4e49223c8f,0492.jpg,Engaged,Confused,24,Female,Mobile,0.46,38
83ca38d3-432d-4868-aacf-3125b544f727,0047.jpg,Engaged,Confused,23,Female,Mobile,0.69,40
9daf36cc-1ca7-4874-8f7b-a301d19e078a,0207.jpg,Not Engaged,Drowsy,19,Female,Laptop,0.9,111
c2b7b2f1-5ed3-4394-9604-0ee2d0416944,0098.jpg,Not Engaged,Drowsy,22,Male,Tablet,0.56,43
05283d76-2134-44b7-b9cd-d4e4da8a415f,0481.jpg,Engaged,Confused,21,Male,Tablet,0.41,40
9d6161d4-9a69-44ea-9a06-6733ee90e748,0233.jpg,Not Engaged,Looking Away,21,Female,Tablet,0.63,104
35ab57dc-0374-4acc-8555-45acb7019ab2,0452.jpg,Not Engaged,Bored,21,Female,Laptop,0.68,56
511505b8-c698-4c0a-bf85-025594f4f80a,0120.jpg,Not Engaged,Looking Away,24,Male,Tablet,0.35,77
7a71b5a3-a080-4709-ad5e-31619731b859,0112.jpg,Not Engaged,Looking Away,24,Female,Laptop,0.84,55
099f75d0-23e7-4dee-a069-367c65ac4bbf,0305.jpg,Engaged,Frustrated,22,Female,Mobile,0.83,28
1b868b25-0a05-4335-be82-f07db2251271,0195.jpg,Engaged,Confused,18,Female,Mobile,0.75,120
fb583450-8374-44ff-951f-8c1ef7da5bac,0220.jpg,Not Engaged,Bored,23,Female,Mobile,0.74,79
d9b86d88-3e6c-4f67-a5c3-6f6016734413,0245.jpg,Not Engaged,Drowsy,18,Male,Tablet,0.32,71
c967daaa-5fed-4e19-b8c6-68c92078ced7,0286.jpg,Not Engaged,Bored,24,Male,Laptop,0.36,62
04c9466f-4a7f-4725-9a19-7a734761c0a7,0338.jpg,Engaged,Confused,23,Male,Laptop,0.48,95
3bb4705a-f675-410c-a187-c3fd859e866d,0252.jpg,Not Engaged,Bored,18,Male,Mobile,0.98,13
6b12e24b-7f36-4a79-b711-28361d3d1a0f,0356.jpg,Engaged,Focused,23,Male,Tablet,0.39,30
7bb26a46-9061-4d9c-9c0b-4d410defe573,0387.jpg,Not Engaged,Looking Away,18,Male,Tablet,0.78,118
f77770bf-478f-4216-bd8c-d68a65cf0bf2,0224.jpg,Not Engaged,Bored,19,Female,Tablet,0.64,39
40b8bdb2-5c51-4a85-b08e-fc9cf6bcb5e1,0359.jpg,Engaged,Focused,19,Female,Mobile,0.96,26
e33fa8f4-bd08-4655-8888-212bc4ba507a,0051.jpg,Not Engaged,Looking Away,24,Female,Tablet,0.41,22
298d2f4e-1183-4d89-a047-73a7078495a8,0347.jpg,Not Engaged,Looking Away,21,Male,Laptop,0.65,90
e3c2640a-1e8a-4665-894b-8e99a013edb3,0146.jpg,Engaged,Focused,25,Female,Laptop,0.46,87
45ca7275-8317-4dcc-bb1a-51d8d17885b3,0441.jpg,Not Engaged,Bored,22,Male,Laptop,0.58,51
9e6886f0-2f2b-46e7-9501-6034b1336d1d,0085.jpg,Not Engaged,Bored,23,Female,Laptop,0.94,91
775dd5ed-68bc-49bc-a308-e540e4c7b46c,0182.jpg,Not Engaged,Drowsy,21,Female,Mobile,0.73,101
094dd3b4-eb09-4e91-b690-d557e7867298,0153.jpg,Not Engaged,Drowsy,18,Female,Laptop,0.71,27
aac54fe6-9f8d-453d-a51f-059b8bbea287,0355.jpg,Not Engaged,Bored,19,Male,Mobile,0.34,64
226e4440-2441-4b23-a4c5-6c6a9f4bbf8c,0036.jpg,Not Engaged,Drowsy,21,Female,Tablet,0.88,31
eb34b63a-2ac7-47f0-9460-13213beb57eb,0351.jpg,Engaged,Focused,19,Female,Tablet,0.53,91
2fbbdd2f-9ef9-4aeb-af78-2146ee8b5348,0166.jpg,Engaged,Frustrated,24,Male,Tablet,0.5,116
db6b2c6b-b661-4659-a52f-00131bd146c2,0174.jpg,Engaged,Confused,19,Male,Laptop,0.44,23
3095adf7-11b4-46ac-bd1b-0ac9540fff04,0258.jpg,Engaged,Frustrated,19,Female,Mobile,0.4,119
dc184a66-ee24-4f59-b6d8-f2c730b4594e,0021.jpg,Not Engaged,Looking Away,24,Male,Tablet,0.99,39
8592ce1b-044f-4a38-aa7d-6e4937e2991f,0044.jpg,Engaged,Frustrated,25,Male,Tablet,0.54,107
8f261212-07f9-4fcc-9971-72a2458c8289,0244.jpg,Engaged,Focused,19,Female,Tablet,0.73,12
a9427a12-fcbf-47ba-9574-f4315c065043,0252.jpg,Engaged,Frustrated,24,Male,Mobile,0.49,53
9548d79e-5fdb-44ec-a808-8c074e5b3857,0019.jpg,Engaged,Frustrated,23,Male,Tablet,0.95,117
70eedc9b-bf90-4127-a0fa-8adaeddd3ce5,0072.jpg,Engaged,Frustrated,23,Male,Mobile,0.37,107
416f94da-b417-4cdb-b0c8-aa76e25ce6c8,0251.jpg,Engaged,Confused,20,Female,Tablet,0.91,93
d17dceb1-aca8-4a06-a90c-75e47836d145,0148.jpg,Not Engaged,Drowsy,18,Male,Laptop,0.65,72
8796da15-36fe-474d-b331-952bc869ad13,0051.jpg,Engaged,Frustrated,18,Female,Mobile,0.64,115
0773de28-dc6b-422e-95b9-abc1fde8803d,0359.jpg,Engaged,Frustrated,22,Female,Laptop,0.31,117
2a1fb344-f392-40cc-ba18-6b4703fd0349,0169.jpg,Not Engaged,Bored,18,Male,Tablet,0.89,24
dfd97c4e-82fb-40b3-811b-c9578a78be2e,0431.jpg,Not Engaged,Bored,18,Female,Tablet,0.81,40
1353df02-0310-404e-bca9-b0f461ea35e7,0395.jpg,Not Engaged,Drowsy,22,Male,Mobile,0.62,112
a3633ddc-0097-4be2-8af5-c0df2d8c553a,0355.jpg,Engaged,Confused,22,Female,Mobile,0.39,107
3359f968-53d9-4f02-b0a0-d95c04c47a67,0113.jpg,Not Engaged,Looking Away,18,Female,Tablet,0.68,54
81d540d9-c300-4957-836c-4dc25f864c32,0316.jpg,Engaged,Confused,18,Male,Laptop,0.91,10
9d73f300-7c05-4b3c-bf40-5557e3f00f17,0397.jpg,Not Engaged,Drowsy,19,Female,Tablet,0.9,29
f06b4d53-9935-443d-a499-796e3f1c5781,0289.jpg,Engaged,Confused,20,Male,Mobile,0.42,110
31f09b8b-15c6-43fb-87d8-1644b5d94408,0150.jpg,Not Engaged,Bored,24,Male,Tablet,0.4,109
264bf21d-1a3e-4995-ac94-637f870e725b,0428.jpg,Engaged,Focused,25,Male,Tablet,0.89,20
8c2666d8-c445-419e-966b-21272d1a94b3,0424.jpg,Not Engaged,Looking Away,21,Male,Tablet,0.48,53
f3677f03-e677-489d-8054-8cb09b07950c,0234.jpg,Not Engaged,Drowsy,23,Female,Laptop,0.46,17
ddb36bf6-1789-4ddf-8899-38ed2c727a0b,0304.jpg,Engaged,Frustrated,22,Female,Tablet,0.43,36
37dc55d4-ca87-4cf7-a944-0821ffd688c2,0265.jpg,Engaged,Focused,22,Male,Laptop,0.61,68
83cd7a1e-6ea9-4e6b-8b5a-ed63f583add7,0312.jpg,Engaged,Confused,19,Male,Tablet,0.4,27
98fdb2f8-ebf3-4b5e-a762-eb4e069aed46,0124.jpg,Not Engaged,Bored,18,Female,Mobile,0.6,96
de3ba985-42d6-4bd9-a56a-16dd47f23f29,0083.jpg,Not Engaged,Bored,24,Female,Tablet,0.69,16
91756933-0d86-4f3f-b3db-1124be952751,0308.jpg,Engaged,Confused,23,Female,Mobile,0.6,38
4f3f9071-6e0f-4a40-b76d-a2387a8e37b3,0314.jpg,Engaged,Confused,20,Male,Laptop,0.47,13
4aa3a389-feb0-4bad-bcd0-e6a1a541385a,0204.jpg,Engaged,Confused,21,Female,Tablet,0.97,92
ad754f6a-a78c-4b08-ad56-1919f966f185,0345.jpg,Engaged,Focused,22,Female,Mobile,0.71,87
d0336e4e-07f9-4611-b283-db1861942e06,0022.jpg,Not Engaged,Bored,25,Female,Mobile,0.73,93
